Latitude,Longitude,Average_dist_F,Average_popularity_F,Average_rating_F,Max_rating_F,Max_popularity_F,Min_rating_F,Min_popularity_F
45.51025293429709,-73.55677664279938,689.44,0.9514593190462939,8.856000000000002,9.5,0.9991222248388961,8.4,0.30275393036317055
45.50761009451047,-73.55183601379395,586.64,0.9576591235093879,8.6,9.5,0.9990579973880837,7.8,0.30275393036317055
45.495369835210354,-73.56859177350998,733.42,0.9676196593090555,8.719999999999999,9.4,0.9995646806111599,8.3,0.7092637393221863
45.491366875439965,-73.57010722160338,770.2,0.9543327124679756,8.542000000000003,9.4,0.9995646806111599,8.0,0.3731828983707637
45.4891,-73.57656,833.9722222222222,0.8383695635921407,,9.4,0.9995646806111599,6.4,0.04766768811712632
45.52423612093815,-73.58155220746994,645.16,0.9544850028902353,8.819999999999999,9.5,0.9996217716785487,8.0,0.47559000049954686
45.527070404438426,-73.59791234135628,722.08,0.941469952257595,8.55,9.5,0.9950188043703212,7.8,0.24066739457777586
45.49544692088696,-73.56329441070557,775.64,0.9720165278640093,8.657999999999998,9.3,0.9995646806111599,8.2,0.7987468510708143
45.48049514330605,-73.57782661914825,61045.02702702703,0.8863761009693013,,9.2,0.9986797690666324,5.9,0.04154088790882556
45.48504797982277,-73.5719633102417,3916.40625,0.8678160556819837,,9.2,0.9986797690666324,8.0,0.04154088790882556
45.49750375338383,-73.55284452438353,659.42,0.9641974780020978,8.376000000000003,9.3,0.9990579973880837,7.1,0.7711718655219908
45.49276061084002,-73.55641052126883,498.62068965517244,0.9590302688472501,,9.3,0.9998786814817987,5.6,0.7987468510708143
45.49716534003792,-73.55933010578154,693.38,0.9704606535499937,8.637999999999998,9.3,0.9995646806111599,8.0,0.7987468510708143
45.48972725318433,-73.56406286358833,687.2954545454545,0.8973278785413492,,9.3,0.9998786814817987,5.6,0.30346756870553143
45.51522812881499,-73.5750961303711,644.42,0.9541772820370094,8.718,9.5,0.9963675808373832,7.9,0.40319139066703774
45.52719536319051,-73.5645255446434,743.9714285714285,0.921608663161683,,9.4,0.9996217716785487,5.8,0.25701684900126315
45.48952522221574,-73.5844581949641,649.1794871794872,0.8168506244581375,,9.4,0.9978448122060702,6.4,0.059274800716492895
45.50788520688478,-73.56315059590997,662.48,0.9498255154252927,8.950000000000003,9.5,0.9991222248388961,8.6,0.30275393036317055
45.49649602765373,-73.57870370149612,515.32,0.9764120238132441,8.604,9.4,0.9995646806111599,8.1,0.7092637393221863
45.52933653055564,-73.57795268297195,770.12,0.8336483332976514,,9.5,0.9996217716785487,6.3,0.002925917203679519
45.50373771539475,-73.56948494911194,626.42,0.9806682509437867,8.818000000000001,9.5,0.9995646806111599,8.4,0.9337315435283707
